['三星Galaxy S9+'],['6999.00'],['6GB'],['3500'],['谜夜黑'],['800万像素'],['双1200万像素']
['三星（SAMSUNG）Galaxy C7 Pro（C7010）'],['1998.00'],['4GB'],['3300mAh'],['蓝色'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy C5（SM-C5000）移动联通电信4G手机 枫叶金 32G'],['1268.00'],['4GB'],['2600'],['金色'],['800万像素'],['1600万像素']
['三星（SAMSUNG） 三星 Galaxy 领世旗舰8（G9298）移动联通双4G 黑色 4G+64G'],['13999.00'],['4GB'],['2300mAh'],['黑色'],['500万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S9（SM-G9600/DS） 移动联通电信4G 双卡双待手机 夕雾紫 全网通(4G+64G)'],['5799.00'],['4GB'],['3000以官网信息为准'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG）S8+'],['5499.00'],['4GB'],['3500'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG）S9'],['9999.00'],['4GB'],['3000'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG）S9+'],['7299.00'],['6GB'],['3500'],['其他'],['800万像素'],['双1200万像素']
['三星（SAMSUNG） Galaxy Note8（SM-N9500）全网通4G手机 谜夜黑 6GB+64GB'],['6988.00'],['6GB'],['3300'],['黑色'],['800万像素'],['双1200万像素']
['三星（SAMSUNG） W2018 翻盖智能商务手机 至尊雅金 全网通(6G+64G)'],['13058.00'],['6GB'],['2300'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） （SAMSUNG）Galaxy C8（C7100）全网通4G手机 枫叶金 3G+32G'],['1499.00'],['4GB'],['3000'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG） W2016双卡双待 翻盖智能4G手机 尊贵金 电信4G标配版'],['4858.00'],['3GB'],['2000'],['其他'],['500万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy J3'],['901.00'],['3GB'],['2600'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） W2017 金色 电信4G版(4G+64G)标配'],['9888.00'],['4GB'],['='],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy Folder2（G1650）翻盖手机 琉璃黑 全网通(2GRAM+16G ROM)'],['1799.00'],['2GB'],['1950'],['其他'],['500万像素'],['800万像素']
['SAMSUNG 三星 Galaxy C7 Pro（C7010）全网通手机 枫叶金色 4G+64G'],['1958.00'],['4GB'],['3300 mAh'],['蓝色'],['1600万像素'],['1600万像素']
['SAMSUNGS8+（SM-G9550）'],['6299.00'],['其他'],['3500mAh'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG） 三星 Galaxy S9+（SM-G9650/DS）移动联通电信4G手机 莱茵蓝 6GB +128GB'],['6999.00'],['4GB'],['3500'],['黑色'],['800万像素'],['双1200万像素']
['三星（SAMSUNG） 三星G9298 三星领世旗舰8 大器5 双屏翻盖智能手机 黑色 移动联通双4G(4G+64G)'],['9788.00'],['4GB'],['2300mAh'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG）S7'],['2458.00'],['4GB'],['3000mAh'],['金色'],['500万像素'],['1200万像素']
['三星（SAMSUNG）C7100'],['1999.00'],['4GB'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG）三星 Galaxy S8+（SM-G9550）移动联通电信 双卡双待 谜夜黑 全网通（4GB+64GB）'],['6399.00'],['4GB'],['3500'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG）G5700'],['1218.00'],['3GB'],['2600mAh'],['金色'],['800万像素'],['1300万像素']
['三星（SAMSUNG）Galaxy C5'],['1658.00'],['4GB'],['2600'],['金色'],['800万像素'],['1600万像素']
['三星（SAMSUNG）W2016 '],['4949.00'],['3GB'],['2000mAh'],['其他'],['500万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy S8'],['4999.00'],['4GB'],['3000'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG） 三星(SAMSUNG) W2016双卡双待 4G手机 尊贵金 电信4G(3GRAM+64GROM)标配'],['4860.00'],['其他'],['其他'],['其他'],['500万像素'],['1600万像素']
['三星Galaxy Note8'],['9988.00'],['6GB'],['3300mAh'],['谜夜黑'],['800万像素'],['双1200万像素']
['三星（SAMSUNG） Galaxy C5（SM-C5000）全网通4G手机 枫叶金 64G'],['1799.00'],['4GB'],['2600mAh'],['金色'],['800万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy S8（SM-G9500）移动联通电信 4G手机 双卡双待 谜夜黑 全网通（4GB+64GB）'],['5199.00'],['4GB'],['3000'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） 三星 Galaxy C7 Pro 4G手机 双卡双待 全网通 枫叶金 4GB RAM+64GB ROM'],['1968.00'],['4GB'],['3300 mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）SM-C5000'],['1299.00'],['4GB'],['2600'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG） 三星 Galaxy J3（SM-J3300）智能手机 老人机 流沙金 全网通(3G+32G)'],['919.00'],['3GB'],['2600'],['黑色'],['500万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy S8+（G9550）移动联通电信4G双卡手机 全网通 绮梦金 全网通(4G+64G)'],['5499.00'],['其他'],['3500以官网信息为准'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy J3（J3300）'],['989.00'],['3GB'],['2600mAh'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG）SM-G9500'],['4999.00'],['4GB'],['3000mAh'],['黑色'],['800万像素'],['1200万像素']
['SAMSUNG 三星 Galaxy C9 Pro C9000 4G手机 蔷薇粉 全网通(6G+64G)'],['2388.00'],['6GB'],['4000 mAh'],['黑色'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）SM-C7100'],['2399.00'],['3GB'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG） 三星GALAXY J3 Pro手机 金色 电信全网通版(J3119s)标配'],['839.00'],['2GB'],['2600'],['其他'],['500万像素'],['800万像素']
['三星（SAMSUNG） Galaxy S7 (G9300) 移动联通电信4G双卡双待手机 全网通 金色 全网通(4G+32G)'],['2599.00'],['其他'],['3000以官网信息为准'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） Samsung/三星 SM-G9298  2017商务翻盖手机 臻尚黑'],['11888.00'],['4GB'],['2300'],['黑色'],['1200万像素'],['1200万像素']
['三星（SAMSUNG） A5100 移动联通电信4G双卡手机 金色 全网通(2G+16G)'],['1233.00'],['其他'],['2900 已官网信息为准'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG）领世旗舰8'],['11600.00'],['4GB'],['2300'],['黑色'],['500万像素；其他'],['1200万像素']
['三星（SAMSUNG） Galaxy C7（SM-C7000）全网通4G智能手机 枫叶金 4G+32G'],['1549.00'],['4GB'],['3300'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG）三星s9'],['5799.00'],['4GB'],['3000'],['金色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy On5（G5510）手机 流沙金 全网通 2GB+16GB'],['918.00'],['2GB'],['2600mAh'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy Note8（SM-N9500）6GB+128GB 谜夜黑'],['7388.00'],['6GB'],['3300mAh'],['黑色'],['800万像素'],['双1200万像素']
['三星（SAMSUNG） Galaxy S8+（SM-G9550）4GB+64GB 谜夜黑 S8+ 4GB 64GB版'],['5499.00'],['4GB'],['3500'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy S8'],['4999.00'],['4GB'],['3000'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy On5(G5510)  移动联通电信4G双卡手机 流沙金 全网通青春版(2G+16G)'],['899.00'],['2GB'],['2600以官网信息为准'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG）Galaxy C5 Pro'],['2299.00'],['4GB'],['2600'],['金色'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C7 pro'],['2099.00'],['4GB'],['3300mAh'],['青色（蓝色）'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy C7（SM-C7000）移动联通电信4G手机 蔷薇粉 官方标配 32GB'],['1599.00'],['其他'],['3300 以官网信息为准'],['其他'],['800万像素'],['1600万像素']
['三星 SAMSUNG Galaxy Note8全面屏 4G手机 双卡双待 星河蓝 6G+128G'],['7388.00'],['6GB'],['330'],['粉色'],['800万像素'],['1200万像素']
['三星（SAMSUNG）W2018 '],['13058.00'],['6GB'],['2300mAh'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy C5 Pro（C5010/C5018）'],['1718.00'],['4GB'],['2600mAh'],['蓝色'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） 三星 Galaxy C9 pro（C9000）全网通4G智能手机 墨玉黑 6G+64G'],['2649.00'],['6GB'],['4000'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy S8+'],['5499.00'],['其他'],['3500'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy C9 Pro'],['3199.00'],['6GB'],['4000 mAh'],['黑色'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） 三星 Galaxy C9 Pro（C9000） 移动联通电信4G 金色'],['2999.00'],['6GB'],['4000'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C7 pro'],['2699.00'],['4GB'],['3300 mAh'],['金色'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy A9 (SM-A9100)'],['2149.00'],['4GB'],['5000mAh'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG）G5500'],['799.00'],['其他'],['2600'],['金色'],['500万像素'],['800万像素']
['SAMSUNG 三星W2018（SM-W2018） 移动联通电信4G手机  翻盖手机 至尊雅金 全网通(6G+64G)'],['13333.00'],['6GB'],['2300'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S8+（SM-G9550）6GB+128GB 谜夜黑 S8+ 6GB 128GB版'],['6299.00'],['4GB'],['3500'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） 三星 W2016 翻盖智能手机 双卡双待 尊崇银(2016+) 电信4G标配版'],['5888.00'],['3GB'],['2000'],['其他'],['500万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C7'],['1799.00'],['4GB'],['3300'],['金色'],['800万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy J3'],['999.00'],['3GB'],['2600'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG）Galaxy S9（SM-G9600/DS）4GB+64GB 谜夜黑 公开版'],['5799.00'],['4GB'],['3000'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） 三星 Galaxy J3 手机 流沙金 (J3300)全网通(3G+32G)'],['929.00'],['3GB'],['2600'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG）Galaxy C5（SM-C5000）'],['1158.00'],['4GB'],['2600mAh'],['金色'],['800万像素'],['1600万像素']
['三星（SAMSUNG） 三星Galaxy J3（J3300） 手机 流沙金 全网通(3GB +32GB )'],['949.00'],['3GB'],['2600'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） 三星 Galaxy C9 Pro (C9000) 4G手机 墨玉黑 全网通(6GB+64GB)'],['2648.00'],['6GB'],"['4,000mAh']",['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy C7 Pro（C7010）手机 苍海蓝 全网通 4GB+64GB'],['1949.00'],['4GB'],['3300 mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy On7（G6100）全网通4G 双卡手机 3G+32G 钛岩黑'],['1488.00'],['3GB'],['以官网信息为准'],['其他'],['800万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy S8（SM-G9500）4GB+64GB 谜夜黑 4GB+64GB'],['4999.00'],['4GB'],['3000'],['黑色'],['800万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy A9（A9000）移动联通电信4G双卡手机 女王粉 全网通(3G+32G)'],['1899.00'],['3GB'],['其它'],['其他'],['500万像素'],['1300万像素']
['三星W2018'],['13450.00'],['6GB'],['2300mAh\t'],['金色'],['500万像素'],['1200万像素']
['三星（SAMSUNG）W2018'],['15988.00'],['其他'],['2300 以官网信息为准'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy On5（G5500）移动联通4G手机 智能老人机手机 月莹白'],['779.00'],['其他'],['2600'],['白色'],['500万像素'],['800万像素']
['三星（SAMSUNG） 三星W2017 双卡双待 翻盖4G手机 金色 电信(4G RAM+64G ROM)'],['8908.00'],['4GB'],['以官网信息为准'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG）W2017'],['9199.00'],['4GB'],['2300mAh'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） 三星 Galaxy On5 SM-G5700 全网通4G手机正品 嫣霞粉'],['1219.00'],['3GB'],['2600'],['金色'],['800万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy On5（G5700）移动联通电信4G手机3+32G 黑色'],['1299.00'],['3GB'],['2600以官网信息为准'],['其他'],['800万像素'],['1300万像素']
['三星（SAMSUNG）Galaxy J3'],['1098.00'],['3GB'],['2600'],['黑色'],['500万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy C9 Pro（C9000）手机 蔷薇粉 全网通 6GB+64GB'],['2428.00'],['6GB'],['4000 mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy C8（SM-C7100）手机 墨玉黑 全网通 4GB+64GB'],['1799.00'],['3GB'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG） Galaxy J3 （J3300）手机 嫣霞粉 全网通 3GB+32GB'],['952.00'],['3GB'],['2600 mAh'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG）Galaxy J3'],['959.00'],['3GB'],['2800'],['其他'],['500万像素'],['1300万像素']
['三星Galaxy S9+'],['6999.00'],['6GB'],['3500'],['夕雾紫'],['800万像素'],['双1200万像素']
['三星（SAMSUNG） 三星(SAMSUNG) W2016双卡双待 4G手机 尊贵金 金色'],['7888.00'],['3GB'],['2000'],['金色'],['500万像素'],['1600万像素']
['三星（SAMSUNG）G1650 移动联通双4G 翻盖手机 琉璃黑'],['1799.00'],['2GB'],['1950'],['黑色'],['500万像素'],['800万像素']
['三星（SAMSUNG）w2018'],['13228.00'],['6GB'],['2300mAh'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） 三星 Galaxy Folder2（SM-G1650）翻盖智能手机 琉璃黑 全网通(2G+16G)'],['1706.00'],['2GB'],['1950'],['金色'],['500万像素'],['800万像素']
['三星Galaxy S9'],['6099.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星（SAMSUNG）C9 Pro'],['2549.00'],['6GB'],['其他'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy C8  移动联通电信4G手机  双卡双待 黑色 4GB+64GB'],['1799.00'],['4GB'],['3000'],['黑色'],['1600万像素'],['500万像素；1300万像素']
[],['1088.00'],[],[],[],[],[]
['SAMSUNGC9 Pro（C9000）'],['2299.00'],['其他'],['4000 mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C9 Pro'],['2399.00'],['6GB'],['4000'],['金色'],['1600万像素'],['1600万像素']
['三星Galaxy S7 edge'],['3699.00'],['4GB'],['3600'],['曜岩黑'],['500万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy C9 Pro'],['2399.00'],['6GB'],['4000'],['黑色'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C9 Pro'],['1198.00'],['3GB'],['2600'],['黑色'],['800万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy On5（G5700） 全网通4G智能手机 嫣霞粉 (3G RAM+32G ROM)'],['1898.00'],[],[],[],[],[]
[],['1699.00'],['2GB'],['1950'],['其他'],['500万像素'],['800万像素']
['三星（SAMSUNG） Galaxy Folder2 SM-G1650 翻盖双卡 全网通4G手机 琉璃黑'],['1458.00'],['3GB'],['3300'],['金色'],['800万像素'],['1300万像素']
['三星（SAMSUNG） 三星 Galaxy On7 SM-G6100 2016智能全网通手机正品 流沙金'],['1799.00'],[],[],[],[],[]
[],['4858.00'],['3GB'],['其他'],['其他'],['500万像素'],['1600万像素']
['三星（SAMSUNG）W2016'],['288.00'],[],[],[],[],[]
[],['1799.00'],['4GB'],['以官网信息为准'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG） SAMSUNG Galaxy C8（C7100） 全网通 枫叶金 4GB+64GB'],['5808.00'],[],[],[],[],[]
[],['899.00'],['2GB'],['2600 以官网信息为准'],['其他'],['500万像素'],['800万像素']
['三星（SAMSUNG） GALAXY J3 Pro(J3110) 移动联通4G双卡手机 皓月银 移动联通(2G+16G)'],['1558.00'],['其他'],['3000'],['其他'],['1600万像素'],['500万像素；1300万像素']
['SAMSUNG 三星 Galaxy C8（SM-C7100）双卡双待 4G 手机 枫叶金 全网通(3G+32G)'],['268.00'],[],[],[],[],[]
[],['6988.00'],['6GB'],['3300mAh'],['黑色'],['800万像素'],['双1200万像素']
['三星（SAMSUNG）GalaxyNote8（SM-N95006）6GB+64GB 旷野灰'],['1938.00'],[],[],[],[],[]
[],['11388.00'],['4GB'],['以官网信息为准'],['黑色'],['500万像素'],['1200万像素']
['三星（SAMSUNG） 领世旗舰8（G9298）手机 黑色 移动联通双4G(4G RAM+64G ROM)'],['458.00'],[],[],[],[],[]
[],['1799.00'],['3GB'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG） Galaxy C8（SM-C7100） 全网通4G手机 蔷薇粉 3GB+32GB'],['7300.00'],['2GB'],['/'],['其他'],['其他'],['其他']
['三星（SAMSUNG）大器'],['899.00'],[],[],[],[],[]
[],['3199.00'],['4GB'],['已官网信息为准'],['其他'],['500万像素'],['1600万像素']
['三星（SAMSUNG） Note5（N9200）移动联通电信4G双卡双待手机 4+32G 铂光金'],['1675.00'],['3GB'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1300万像素']
['三星（SAMSUNG）Galaxy C8'],['1999.00'],[],[],[],[],[]
[],['1099.00'],['2GB'],['2600'],['金色'],['500万像素'],['1300万像素']
['三星（SAMSUNG）三星A7000'],['458.00'],[],[],[],[],[]
[],['999.00'],['2GB'],['2600mAh'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy On5（G5510）手机 流光金 全网通 2GB+16GB'],['1229.00'],['3GB'],['2600'],['流沙金'],['800万像素'],['1300万像素']
['三星Galaxy On5'],['398.00'],[],[],[],[],[]
[],['1799.00'],['2GB'],['1950'],['其他'],['500万像素'],['800万像素']
['三星（SAMSUNG） 盖乐世 Folder2 SM-G1650 翻盖手机 琉璃黑 全网通(2G RAM+16G ROM)'],['368.00'],[],[],[],[],[]
[],['18888.00'],['6GB'],['2300mAh'],['金色'],['500万像素'],['1200万像素']
['三星（SAMSUNG）W2018'],['999.00'],['3GB'],['2600'],['黑色'],['500万像素'],['1300万像素']
['三星（SAMSUNG） 三星 Galaxy J3 （J3300） 移动联通电信4G手机 蓝色 3GB+32GB'],['21800.00'],[],[],[],[],[]
[],['4999.00'],['4GB'],['3500'],['金色'],['800万像素'],['1200万像素']
['三星（SAMSUNG）Galaxy S8+'],['1099.00'],['3GB'],['2600'],['金色'],['500万像素'],['1300万像素']
['三星（SAMSUNG）三星J3300'],['849.00'],[],[],[],[],[]
[],['2169.00'],['4GB'],['5000mAh'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy A9（SM-A9100）全网通4G手机 双卡双待 魔幻金'],['13999.00'],['4GB'],['2300mAh'],['黑色'],['500万像素'],['1200万像素']
['三星领世旗舰8'],['968.00'],['3GB'],['2600 mAh'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy J3 （J3300）手机 流沙金 全网通 3GB+32GB'],['9199.00'],['4GB'],['以官网信息为准'],['黑色'],['500万像素'],['1200万像素']
['SAMSUNGW2017'],['3299.00'],[],[],[],[],[]
[],['1099.00'],['2GB'],['2600'],['金色'],['500万像素'],['1300万像素']
['三星（SAMSUNG）三星A7000'],['918.00'],['3GB'],['2600'],['其他'],['500万像素'],['1300万像素']
['三星（SAMSUNG） GalaxyJ3（J3300）移动联通电信4G手机 雪夜黑 全网通(3G+32G)'],['699.00'],[],[],[],[],[]
['三星G7108V'],['5998.00'],[],[],[],[],[]
[],['2428.00'],['6GB'],['4000mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）GALAXY C9 Pro C9000'],['23999.00'],['6GB'],['2300mAh'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） W2018 全网通4G手机 尊铂（6GB+256GB）'],['3999.00'],[],[],[],[],[]
[],['11478.00'],['4GB'],['2300'],['黑色'],['500万像素'],['1200万像素']
['三星（SAMSUNG） 三星G9298 领世旗舰8 移动联通4G 手机  双卡双待 黑色 4GB+64GB'],['5799.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['6699.00'],['6GB'],['3500'],['谜夜黑'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['2599.00'],['6GB'],['4000'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C9 Pro'],['8988.00'],[],[],[],[],[]
[],['1499.00'],['2GB'],['1950mAh'],['其他'],['500万像素'],['800万像素']
['三星Galaxy Folder（SM-G1600）'],['6688.00'],[],[],[],[],[]
[],['4999.00'],['4GB'],['3000mAh'],['其他'],['800万像素'],['1200万像素']
['三星（SAMSUNG）S8 Galaxy 移动4G+智版手机 谜夜黑 4G+64G'],['9858.00'],['4GB'],['2300'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） 三星G9298 领世旗舰8 大器5 双屏翻盖智能手机 黑色 移动联通4G(4GB+64GB)'],['2289.00'],['6GB'],['4000 mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C9 Pro'],['7999.00'],[],[],[],[],[]
[],['2999.00'],['1GB'],['1820'],['其他'],['其他'],['800万像素']
['三星w2013'],['1758.00'],['其他'],['3000mAh'],['其他'],['1600万像素'],['500万像素；1300万像素']
['SAMSUNG C8（SM-C7100）'],['2228.00'],['4GB'],['5000 mAh'],['其他'],['800万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy A9（SM-A9100）手机 魔幻金 全网通 4GB+32GB'],['499.00'],[],[],[],[],[]
[],['2546.00'],['4GB'],['3000 mAh'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） Galaxy S7（G9300）手机 铂光金 全网通 4GB+32GB'],['5088.00'],[],[],[],[],[]
[],['19600.00'],['6GB'],['以官网信息为准'],['其他'],['500万像素'],['1200万像素']
['三星（SAMSUNG） W2018 翻盖智能商务手机 至尊雅金 全网通（6G+64G）'],['2450.00'],[],[],[],[],[]
[],['1839.00'],['4GB'],['3300 mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy C7 Pro（C7010）手机 蔷薇粉 全网通(4GB+64GB)'],['1212.00'],['3GB'],['2600 mAh'],['其他'],['800万像素'],['1300万像素']
['三星（SAMSUNG） Galaxy On5（G5700）手机 流沙金 全网通 3GB+32GB'],['2799.00'],['4GB'],['3000 以官网信息为准'],['其他'],['500万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy S6 Edge+（G9280）移动联通电信4G手机 雪晶白 全网通(4G+32G)'],['2798.00'],['4GB'],['3000 mAh'],['其他'],['500万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy S6 edge+（G9280）手机 铂光金 全网通 4GB+32GB'],['1719.00'],['4GB'],['2600 mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） C5Pro Galaxy（C5010）手机 枫叶金 全网通(4GB+64GB)'],['2299.00'],['4GB'],['2600'],['青色（蓝色）'],['1600万像素'],['1600万像素']
['三星（SAMSUNG）Galaxy C5 Pro'],['1728.00'],['4GB'],['2600mAh'],['其他'],['1600万像素'],['1600万像素']
['三星（SAMSUNG） Galaxy C5 Pro（C5010）手机 墨玉黑 全网通 4GB+64GB'],['5799.00'],['4GB'],['3000'],['谜夜黑'],['800万像素'],['1200万像素']
['三星Galaxy S9'],['6999.00'],['6GB'],['3500'],['莱茵蓝'],['800万像素'],['双1200万像素']
['三星Galaxy S9+'],['36888.00'],[],[],[],[],[]
